zenith_cut,angle,phi0,gamma,detector,mean_max_efstat,mean_max_efstat_error
0.0,30.0,2.1544346900318866e-14,2.0625,arca,60.686786544261864,0.0
0.0,30.0,2.1544346900318866e-14,2.125,arca,73.97314923387043,0.0
0.0,30.0,2.1544346900318866e-14,2.1875,arca,67.65502525635031,0.0
0.0,30.0,2.1544346900318866e-14,2.25,arca,70.80262360719648,0.0
0.0,30.0,2.1544346900318866e-14,2.3125,arca,70.28201042349139,0.0
0.0,30.0,2.1544346900318866e-14,2.375,arca,70.28201042349139,0.0
0.0,30.0,2.1544346900318866e-14,2.4375,arca,56.89828810571235,0.0
0.0,30.0,2.1544346900318866e-14,2.5,arca,59.66087822180029,0.0
0.0,30.0,2.1544346900318866e-14,2.5625,arca,70.28201042349139,0.0
0.0,30.0,2.1544346900318866e-14,2.625,arca,60.69069528304374,0.0
0.0,30.0,2.1544346900318866e-14,2.6875,arca,70.28201042349139,0.0
0.0,30.0,2.1544346900318866e-14,2.75,arca,58.52109872217845,0.0
0.0,30.0,2.1544346900318866e-14,2.8125,arca,59.50853493271959,0.0
0.0,30.0,2.1544346900318866e-14,2.875,arca,70.28201042349139,0.0
0.0,30.0,2.1544346900318866e-14,2.9375,arca,69.23999446789733,0.0
0.0,30.0,2.1544346900318866e-14,3.0,arca,70.28201042349139,0.0
0.0,30.0,4.6415888336127726e-14,1.5,arca,62.377129595442796,0.0
0.0,30.0,4.6415888336127726e-14,1.5625,arca,63.40973053152038,0.0
0.0,30.0,4.6415888336127726e-14,1.625,arca,58.93508671910786,0.0
0.0,30.0,4.6415888336127726e-14,1.6875,arca,63.44477319828799,0.0
0.0,30.0,4.6415888336127726e-14,1.75,arca,70.69316228621855,0.0
0.0,30.0,4.6415888336127726e-14,1.8125,arca,57.86044894421319,0.0
0.0,30.0,4.6415888336127726e-14,1.875,arca,61.0399409842976,0.0
0.0,30.0,4.6415888336127726e-14,1.9375,arca,69.12240188564175,0.0
0.0,30.0,4.6415888336127726e-14,2.0,arca,61.11939452275155,0.0
0.0,30.0,4.6415888336127726e-14,2.0625,arca,66.65562045575089,0.0
0.0,30.0,4.6415888336127726e-14,2.125,arca,63.332308766797446,0.0
0.0,30.0,4.6415888336127726e-14,2.1875,arca,56.40850464917746,0.0
0.0,30.0,4.6415888336127726e-14,2.25,arca,64.64955325532455,0.0
0.0,30.0,4.6415888336127726e-14,2.3125,arca,63.08274335262781,0.0
0.0,30.0,4.6415888336127726e-14,2.375,arca,65.96086502305255,0.0
0.0,30.0,4.6415888336127726e-14,2.4375,arca,62.60431244834184,0.0
0.0,30.0,4.6415888336127726e-14,2.5,arca,70.41581120322385,0.0
0.0,30.0,4.6415888336127726e-14,2.5625,arca,70.50666824728823,0.0
0.0,30.0,4.6415888336127726e-14,2.625,arca,68.28141188403794,0.0
0.0,30.0,4.6415888336127726e-14,2.6875,arca,65.0600558613162,0.0
0.0,30.0,4.6415888336127726e-14,2.75,arca,65.01489607009916,0.0
0.0,30.0,4.6415888336127726e-14,2.8125,arca,70.28201042349139,0.0
0.0,30.0,4.6415888336127726e-14,2.875,arca,72.25423717640234,0.0
0.0,30.0,4.6415888336127726e-14,2.9375,arca,60.475603885441465,0.0
0.0,30.0,4.6415888336127726e-14,3.0,arca,70.28201042349139,0.0
0.0,30.0,1e-13,1.5,arca,65.5459249420768,0.0
0.0,30.0,1e-13,1.5625,arca,72.9950020275416,0.0
0.0,30.0,1e-13,1.625,arca,59.06449932579675,0.0
0.0,30.0,1e-13,1.6875,arca,59.37087545581217,0.0
0.0,30.0,1e-13,1.75,arca,66.34601246814557,0.0
0.0,30.0,1e-13,1.8125,arca,66.04578542040299,0.0
0.0,30.0,1e-13,1.875,arca,69.81092683570179,0.0
0.0,30.0,1e-13,1.9375,arca,60.06350127239884,0.0
0.0,30.0,1e-13,2.0,arca,63.4977030509547,0.0
0.0,30.0,1e-13,2.0625,arca,62.18870531136557,0.0
0.0,30.0,1e-13,2.125,arca,59.15894201156147,0.0
